species,treatment,value
v,x1,-0.05346479831780478
v,x1,-0.016250070086132752
v,x1,0.020968442670604073
v,x1,-0.02792405580363625
v,x1,-0.0892690524430179
v,x1,-0.0763951577620221
v,x1,-0.06986417331970894
v,x1,-0.04918655272113802
v,x1,-0.0048716839737682205
v,x1,0.0038353117195910193
v,x1,-0.0325435913490078
v,x1,-0.028259952881727737
v,x1,-0.032483443033913574
v,x1,-0.013090646148364546
v,x1,-0.08270382700576256
v,x1,-0.09231694661650398
v,x1,-0.08832012156754482
v,x1,-0.07646360256872019
v,x1,-0.1757362262668351
v,x1,-0.18756986803343295
v,x1,-0.19401133576310395
v,x1,-0.11991582551378425
v,x1,-0.06741379831883233
v,x1,-0.10554395329689364
v,x1,-0.01948528271663409
v,x1,-0.10224260028118409
v,x1,-0.10067643849213789
v,x1,-0.08127920414177295
v,x1,-0.041052789228238906
v,x1,-0.022419956680063084
v,x1,0.017385433055852707
v,x1,-0.017891279165309457
v,x1,-0.0186667326337161
v,x1,-0.021013422251193216
v,x1,-0.021824858413862343
v,x1,-0.01925186307157861
v,x1,-0.020310443823610656
v,x1,-0.01770062845208719
v,x1,-0.01770062845208719
v,x1,-0.01770062845208719
v,x1,-0.01770062845208719
v,x1,-0.01770062845208719
v,x1,-0.018316155737275595
v,x1,-0.015065097209842879
v,x1,-0.015065097209842879
v,x1,-0.009776432952435311
v,x1,-0.009555551602034395
v,x1,-0.009555551602034395
v,x1,-0.008901969215006807
v,x1,-0.012435059088714362
v,x1,-0.008519698975819435
v,x1,-0.008519698975819435
v,x1,-0.00819748222432377
v,x1,-0.00819748222432377
v,x1,-0.008854437119669668
v,x1,-0.008854437119669668
v,x1,0.0002758019515212047
v,x1,0.023788979607483027
v,x1,0.008692522362434781
v,x1,-0.05107440837001065
v,x1,-0.058740685596003143
v,x1,-0.0730787188243652
v,x1,-0.04453708677729832
v,x1,-0.04940913099363291
v,x1,-7.540214326093135e-5
v,x1,-0.10363669253551559
v,x1,0.009121274064887481
v,x1,0.018048138345545854
v,x1,-0.039070791455516236
v,x1,0.043973280660337934
v,x1,-0.03782153373245128
v,x1,0.0599512500000343
v,x1,-0.10236440068887263
v,x1,-0.020823615605036847
v,x1,-0.035216856673784
v,x1,-0.07340803875899518
v,x1,-0.08416528119453608
v,x1,-0.10347482813459544
v,x1,-0.05286301133027875
v,x1,-0.07685243252760462
v,x1,-0.10447988445655373
v,x1,-0.10245331095026512
v,x1,-0.1167905587689901
v,x1,-0.12703083061942474
v,x1,-0.09595511109420296
v,x1,-0.03431203215616174
v,x1,-0.08240145214570925
v,x1,-0.12643921028337957
v,x1,-0.14811745902264828
v,x1,-0.16448529486287014
v,x1,-0.16040359393419695
v,x1,0.00034386376162576487
v,x1,-0.030800651648171137
v,x1,-0.061119202746094996
v,x1,-0.10641082252792715
v,x1,-0.042735969314417734
v,x1,-0.12843888663017491
v,x1,-0.07412036204245365
v,x1,-0.10605077292403403
v,x1,-0.05247195732648893
v,x1,-0.058658052637043885
v,x1,-0.056800911657309314
v,x1,0.005855203100617825
v,x1,0.008846543178288516
v,x1,0.028507582462460726
v,x1,-0.03789301183937403
v,x1,-0.06373529805652799
v,x1,0.03131808849307999
v,x1,-0.06449638999902563
v,x1,-0.007456759413970199
v,x1,-0.028146176177424247
v,x1,-0.029096120754708264
v,x1,-0.09148985920888081
v,x1,-0.1459588278705718
v,x1,-0.15507719368911885
v,x1,-0.11880900906825455
v,x1,-0.14889738782273126
v,x1,-0.08744552563652817
v,x1,-0.09950774749947136
v,x1,-0.08918816731708529
v,x1,-0.08340785280349154
v,x1,-0.08764081836323488
v,x1,-0.08764081836323488
v,x1,-0.08496586497170035
v,x1,-0.098450314273077
v,x1,-0.16075803852129997
v,x1,-0.16309066480585654
v,x1,-0.18784528509620005
v,x1,-0.11108130270437387
v,x1,-0.04773949962076088
v,x1,-0.060214317611012605
v,x1,-0.0701715890254106
v,x1,-0.07358421679330492
v,x1,-0.07139344232262074
v,x1,-0.07404630408631521
v,x1,-0.07404630408631521
v,x1,-0.07404630408631521
v,x1,-0.07351557809942695
v,x1,-0.1015782708101697
v,x1,-0.03938223608641638
v,x1,-0.06538045441130119
v,x1,-0.019296097103284282
v,x1,-0.12146597752291982
v,x1,-0.1323256358574361
v,x1,-0.12124301714111271
v,x1,-0.1302512297938987
v,x1,-0.11975320455270037
v,x1,-0.09961898713556516
v,x1,-0.17601442286372448
v,x1,-0.09544788806358404
v,x1,-0.08485084315542701
v,x1,-0.06766235605579049
v,x1,-0.05807944256588292
v,x1,0.05960664682390644
v,x1,-0.0827086626474027
v,x1,-0.0522583922050936
v,x1,-0.019979671481828335
v,x1,-0.023516358808923346
v,x1,0.02022656147930764
v,x1,-0.0839473232903465
v,x1,-0.13210025266352415
v,x1,-0.09318164354665562
v,x1,-0.0640147287364173
v,x1,-0.09900926012294717
v,x1,-0.10420424102189638
v,x1,-0.10420424102189638
v,x1,-0.10061847787567643
v,x1,-0.10294089157062461
v,x1,-0.0697028196299189
v,x1,-0.09760901485517329
v,x1,-0.039072985816048886
v,x1,-0.06140191455237865
v,x1,-0.024447902476943027
v,x1,-0.02662413795543833
v,x1,0.0020259903900921813
v,x1,-0.039306708207402515
v,x1,-0.039306708207402515
v,x1,-0.046009172320491405
v,x1,-0.04801036477351739
v,x1,-0.04801036477351739
v,x1,-0.051947243388539746
v,x1,-0.051643041806467394
v,x1,-0.051643041806467394
v,x1,-0.051837907236396696
v,x1,-0.056765564055531126
v,x1,-0.07050813026411236
v,x1,-0.09898328756543891
v,x1,-0.06457791776562051
v,x1,-0.03429536611955716
v,x1,-0.17345505237043474
v,x1,-0.05997736508048057
v,x1,-0.16862263856519594
v,x1,-0.14591503262898564
v,x1,-0.05062273935513543
v,x1,-0.0530548118148752
v,x1,-0.038015337708723396
v,x1,-0.0504410637637325
v,x1,-0.09072200985986932
v,x1,-0.017520420245020388
v,x1,-0.010947674094649097
v,x1,-0.052752766425284245
v,x1,-0.057972319917530185
v,x1,0.09187070525774782
v,x1,0.11187047064867409
v,x1,0.1036849354243727
v,x1,0.1082989104464417
v,x1,0.08066541064923732
v,x1,-0.1020590245473205
v,x1,-0.10311777826105518
v,x1,-0.0758607958069899
v,x1,-0.02292601099654134
v,x1,-0.010846791959104967
v,x1,-0.011453040956625988
v,x1,-0.011104269597364498
v,x1,-0.007812043288451676
v,x1,-0.03450023028098179
v,x1,-0.02643405955304741
v,x1,-0.04749703404512005
v,x1,-0.10634558644590637
v,x1,-0.070177942270335
v,x1,-0.14442160187506023
v,x1,-0.07007208233151191
v,x1,-0.10389608607845409
v,x1,-0.10001791449093234
v,x1,-0.050664782533687086
v,x1,-0.006417043401790443
v,x1,-0.033151409448307606
v,x1,0.005500527763074336
v,x1,0.010317130301174815
v,x1,-0.017711000604589727
v,x1,-0.03439427319351775
v,x1,-0.05749866297329851
v,x1,-0.09462977078591721
v,x1,-0.12287488673137899
v,x1,-0.1525023192424575
v,x1,-0.16051830317886767
v,x1,-0.01868422074220993
v,x1,-0.03833290128922137
v,x1,-0.01962690575369797
v,x1,-0.08650759976112937
v,x1,-0.07876931260627568
v,x1,-0.10942529565682721
v,x1,-0.07799810098005577
v,x1,-0.04829378904372557
v,x1,0.011546458196176274
v,x1,0.03204422013777578
v,x1,0.037836598009721424
v,x1,0.047420492733160624
v,x1,-0.06633174756250278
v,x1,-0.07536016232480848
v,x1,-0.08262936235099592
v,x1,-0.10723651048492996
v,x1,-0.04579987757208351
v,x1,-0.004610603040339019
v,x1,-0.038963688831490914
v,x1,-0.029707364834777223
v,x1,-0.09793213052440967
v,x1,-0.053783623227235317
v,x1,-0.03737010077562893
v,x1,-0.06576502741681534
v,x1,-0.07235518015824302
v,x1,-0.1605564503418301
v,x1,-0.15628535580739117
v,x1,-0.1418467133752985
v,x1,-0.10112701068227042
v,x1,-0.2018022810320057
v,x1,-0.01705766450219526
v,x1,-0.18268095587337327
v,x1,-0.26027736263317414
v,x1,-0.15199970018333442
v,x1,-0.2376214709303563
v,x1,-0.24800726946039492
v,x1,-0.2687265796551855
v,x1,-0.2687265796551855
v,x1,-0.2687265796551855
v,x1,-0.2657918048945303
v,x1,-0.0814770487254257
v,x1,-0.08416262793333609
v,x1,-0.08596491917162737
v,x1,-0.03776908596280209
v,x1,-0.0469162952925201
v,x1,-0.007244697192765919
v,x1,0.007263544649729082
v,x1,0.02215609581462904
v,x1,0.0641928970740538
v,x1,0.04636739495882289
v,x1,0.09994174209711089
v,x1,0.06042374510063915
v,x1,-0.048966667920733294
v,x1,-0.03863407861446671
v,x1,0.048220083863888256
v,x1,0.04569537424510557
v,x1,0.05203570975711529
v,x1,0.06513712697264802
v,x1,0.05510152522869388
v,x1,0.05510152522869388
v,x1,0.05540308043669532
v,x1,0.05176590568439744
v,x1,0.05176590568439744
v,x1,0.06696517187894196
v,x1,0.06696517187894196
v,x1,0.06696517187894196
v,x1,0.06477360271333092
v,x1,0.06286663201231807
v,x1,0.06286663201231807
v,x1,0.04346601572173941
v,x1,0.053872972558765
v,x1,0.03813433185314192
v,x1,0.04216540837994955
v,x1,0.028557221256906292
v,x1,0.01455309968602771
v,x1,0.04415295684722476
v,x1,0.06778387358508722
v,x1,-0.023087827197282283
v,x1,0.0035226916180144505
v,x1,0.03467626166107784
v,x1,0.0934186414458872
v,x1,0.08237570315117675
v,x1,-0.05337104079403789
v,x1,-0.08960496279072577
v,x1,-0.10211811531061371
v,x1,0.05812489691246891
v,x1,0.07149518646949664
v,x1,0.0562107154615968
v,x1,0.05572146173368249
v,x1,0.05434841813207569
v,x1,0.017528092645537018
v,x1,-0.019888699951289203
v,x1,-0.011237470522655333
v,x1,-0.03458975017298024
v,x1,-0.021938444227999787
v,x1,0.04027747597180487
v,x1,-0.12119975369047926
v,x1,-0.08964450364718457
v,x1,-0.17381213480383362
v,x1,-0.10988494469002294
v,x1,-0.1831125604477051
v,x1,-0.017020482621795667
v,x1,-0.10278009207875106
v,x1,-0.1211005967860688
v,x1,0.053319550968524136
v,x1,-0.0855427703920197
v,x1,-0.06186610335039693
v,x1,-0.19988614314891676
v,x1,-0.08761176288403653
v,x1,-0.10913851324188104
v,x1,-0.1484463832623053
v,x1,-0.12230378904348518
v,x1,-0.02430499774150779
v,x1,-0.15476768233722735
v,x1,-0.0983237172990849
v,x1,-0.153845497008118
v,x1,0.006972828225517526
v,x1,0.024373452018658034
v,x1,0.03344524422328773
v,x1,0.05535753323102985
v,x1,-0.037351476845932215
v,x1,-0.02529649241995402
v,x1,0.02726849219583887
v,x1,0.03805675999522708
v,x1,-0.007595767723837927
v,x1,-0.029385876733552276
v,x1,0.022891884742429498
v,x1,0.03712042452246778
v,x1,-0.019414224861163093
v,x1,-0.026227436293243058
v,x1,-0.09911329444788937
v,x1,-0.08117748951804164
v,x1,-0.07146185420648213
v,x1,-0.05640663525686106
v,x1,-0.03562353692000973
v,x1,-0.030419675979942152
v,x1,-0.11801884765931307
v,x1,-0.06574499331268278
v,x1,0.0024004193110174535
v,x1,-0.02687059330659936
v,x1,-0.034075084858302886
v,x1,0.06427597823990115
v,x1,0.06276616953547778
v,x1,-0.033204829896090374
v,x1,-0.010984066942174627
v,x1,-0.008095445701768693
v,x1,-0.028150485050086136
v,x1,0.027231926293993337
v,x1,-0.05200682669417277
v,x1,-0.09731616621826797
v,x1,-0.10822020446955277
v,x1,-0.09399271974396332
v,x1,-0.0760756391109333
v,x1,-0.14411901643666158
v,x1,-0.14631438216002868
v,x1,-0.31445893534497465
v,x1,0.03956262802575484
v,x1,-0.03668776586469964
v,x1,-0.18875693084143988
v,x1,-0.13165936332510783
v,x1,-0.016553529999877633
v,x1,-0.015208380769188389
v,x1,-0.018647900157699918
v,x1,0.030374061671334954
v,x1,0.056787874071357984
v,x1,0.027190259802187797
v,x1,0.03709045995908184
v,x1,0.03586046121881298
v,x1,0.021866582434584926
v,x1,0.029893840698659774
v,x1,0.028719716098477708
v,x1,-0.0863627227229517
v,x1,-0.08924635575015671
v,x1,-0.09547590714840407
v,x1,-0.07291950157616063
v,x1,-0.1029028010739754
v,x1,-0.10088154167220838
v,x1,-0.10374561083375139
v,x1,-0.07438219095517794
v,x1,-0.027553859618610912
v,x1,-0.05209505495680115
v,x1,-0.020094452966617125
v,x1,-0.029738826994977825
v,x1,-0.05838255889190726
v,x1,0.034057501673962945
v,x1,0.005938032077036316
v,x1,0.002079658201733808
v,x1,-0.0285364114676354
v,x1,0.014358627746739626
v,x1,0.04218200568998299
v,x1,-0.016672913089407028
v,x1,0.03710126740175109
v,x1,-0.04080429828380499
v,x1,-0.054486394046092006
v,x1,0.07697507645720979
v,x1,0.0573343390684535
v,x1,0.06658721702945962
v,x1,0.04110745907169028
v,x1,0.03921809757012751
v,x1,0.03435707105980003
v,x1,0.06263703568280125
v,x1,0.06045966258775802
v,x1,0.05931010631327663
v,x1,-0.12330249725183781
v,x1,-0.08391563932342462
v,x1,0.000299506373899713
v,x1,-0.0211602135800232
v,x1,-0.04119877398577522
v,x1,-0.02317880921637762
v,x1,-0.0018017117531934912
v,x1,0.002481266053128305
v,x1,-0.0034772322714434964
v,x1,-0.04050934895272431
v,x1,-0.04238280263330647
v,x1,-0.06535302003809369
v,x1,-0.05674241684362633
v,x1,-0.06239170641844636
v,x1,-0.11702554870994669
v,x1,0.010985387391360334
v,x1,0.007871799303683945
v,x1,-0.0023071919297804537
v,x1,-0.009565213420457654
v,x1,0.0637186471982102
v,x1,-0.0723974953722471
v,x1,-0.14797810062180738
v,x1,0.010476434265133342
v,x1,-0.0024181629816219592
v,x1,-0.09813900814162714
v,x1,-0.0027143471700746026
v,x1,0.02479636062383211
v,x1,0.09992680642165602
v,x1,-0.02945234714678973
v,x1,0.009600185649075122
v,x1,-0.05783714277409253
v,x1,-0.02638879670751511
v,x1,-0.0562947037223522
v,x1,-0.021215255041426847
v,x1,-0.1141156931932535
v,x1,-0.04705433181408392
v,x1,-0.04164144403653745
v,x1,-0.023775437883532754
v,x1,-0.06454210141219703
v,x1,-0.06992138988381597
v,x1,-0.10294999218715593
v,x1,-0.039054197434258524
v,x1,-0.08194926569147606
v,x1,-0.1406307569656305
v,x1,-0.1990200737479342
v,x1,-0.22481795396973797
v,x1,0.015799624132842
v,x1,-0.01661349042219131
v,x1,0.016256832130082752
v,x1,0.003717617063197854
v,x1,-0.0034740281651879233
v,x1,-0.0018314290848538538
v,x1,0.010330400425281931
v,x1,0.025648221578158666
v,x1,0.014637368130793107
v,x1,0.05816688416108641
v,x1,0.07652111130506362
v,x1,0.061060501312098184
v,x1,0.01693468499155156
v,x1,-0.01101907191061189
v,x1,0.024648602812151792
v,x1,-0.13323365447554728
v,x1,-0.1327506137159998
v,x1,-0.08354100776154062
v,x1,0.0041396782341715675
v,x1,0.05387920939637143
v,x1,0.026253539763394267
v,x1,0.060220021867753444
v,x1,0.16397506322386476
v,x1,0.1211172409117664
v,x1,0.11987571290355295
v,x1,0.008711738731049155
v,x1,0.02423160613034626
v,x1,-0.039313681804578504
v,x1,0.03308163381281602
v,x1,0.0005680285966792165
v,x1,0.059631762737364806
v,x1,0.018826441070208835
v,x1,-0.08001856939378965
v,x1,-0.018474876080122205
v,x1,-0.03418721449863615
v,x1,-0.0006726547303362962
v,x1,-0.004942856959730864
v,x1,-0.027376181620961705
v,x1,-0.019098534059059938
v,x1,-0.0663434446187381
v,x1,-0.07566345424408616
v,x1,-0.10763613024994252
v,x1,-0.15509387823396875
v,x1,-0.1480642576373903
v,x1,-0.09045076407148482
v,x1,-0.10047044846230416
v,x1,-0.0016664152325560984
v,x1,0.018755941377323646
v,x1,-0.02014628676838459
v,x1,-0.02014628676838459
v,x1,-0.06220756910253221
v,x1,-0.04738711563797574
v,x1,0.009251936378055952
v,x1,0.017214314874279983
v,x1,0.014004617215976987
v,x1,0.04483607445751712
v,x1,-0.009508362664411003
v,x1,-0.0014784389526306502
v,x1,0.0010708316629514166
v,x1,-0.009009447412009233
v,x1,0.002657137737098421
v,x1,0.002657137737098421
v,x1,0.002657137737098421
v,x1,0.002657137737098421
v,x1,0.002752070854509932
v,x1,0.002752070854509932
v,x1,0.00020453964971126103
v,x1,0.00020453964971126103
v,x1,0.00020453964971126103
v,x1,0.00020453964971126103
v,x1,0.00020453964971126103
v,x1,0.00020453964971126103
v,x1,-1.6976151919226529e-6
v,x1,-1.6976151919226529e-6
v,x1,-1.6976151919226529e-6
v,x1,0.00435765067103475
v,x1,0.00435765067103475
v,x1,0.00435765067103475
v,x1,0.00435765067103475
v,x1,0.0025459411706420607
v,x1,0.0025459411706420607
v,x1,0.0025459411706420607
v,x1,0.004555999800854576
v,x1,0.004555999800854576
v,x1,0.004555999800854576
v,x1,0.004555999800854576
v,x1,0.004555999800854576
v,x1,0.002495851220383753
v,x1,0.006862136131744337
v,x1,0.006862136131744337
v,x1,0.006862136131744337
v,x1,0.006862136131744337
v,x1,0.006862136131744337
v,x1,0.006862136131744337
v,x1,0.006862136131744337
v,x1,0.003196004359955058
v,x1,0.003196004359955058
v,x1,0.003196004359955058
v,x1,-0.00015222918352068284
v,x1,-0.00015222918352068284
v,x1,-0.00015222918352068284
v,x1,-0.00015222918352068284
v,x1,-0.00015222918352068284
v,x1,-0.00015222918352068284
v,x1,-0.0010090128413695345
v,x1,-0.0010090128413695345
v,x1,-0.0010090128413695345
v,x1,-0.004433390547789814
v,x1,-0.007052326114292853
v,x1,-0.007052326114292853
v,x1,-0.007052326114292853
v,x1,-0.005550514495296723
v,x1,-0.005550514495296723
v,x1,-0.005550514495296723
v,x1,-0.005550514495296723
v,x1,-0.005550514495296723
v,x1,0.0004682817720717365
v,x1,-0.0008975785740892753
v,x1,-0.0008975785740892753
v,x1,-0.0008975785740892753
v,x1,-0.0008975785740892753
v,x1,-0.0008975785740892753
v,x1,0.002469313392655663
v,x1,0.002469313392655663
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,0.00233365779469004
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.00021080951773293222
v,x1,-0.0018323767716125344
v,x1,-0.0018323767716125344
v,x1,-0.0018323767716125344
v,x1,-0.0018323767716125344
v,x1,-0.0006105644011953173
v,x1,-0.0006105644011953173
v,x1,-0.001202461185581595
v,x1,-0.001202461185581595
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.001458656425189002
v,x1,-0.0020423101512720135
v,x1,-0.0020423101512720135
v,x1,-0.0020423101512720135
v,x1,-0.0034512569166798976
v,x1,-0.0034512569166798976
v,x1,-0.0034512569166798976
v,x1,-0.0034512569166798976
v,x1,-0.0034512569166798976
v,x1,-0.00314325494517628
v,x1,-0.00314325494517628
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0037694267004476666
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.0071386962310628875
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.010992179332983075
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0032634757364721854
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
v,x1,-0.0026397987317083958
